36976,evsb,de,ev/Mog Garden
36977,evsb,fr,ev/Mog Garden
38818,evsb,de,ev/Celennia Memorial Library
38819,evsb,fr,ev/Celennia Memorial Library
39227,evsb,de,ev/Feretory
39228,evsb,fr,ev/Feretory
46561,evsb,jp,evx/id4/ukn1
46562,evsb,jp,evx/id4/ukn2
46563,evsb,jp,evx/id4/ukn3
46564,evsb,jp,evx/id4/ukn4
46565,evsb,jp,evx/id4/ukn5
46566,evsb,jp,evx/id4/ukn6
46567,evsb,en,evx/id4/ukn1
46568,evsb,en,evx/id4/ukn2
46569,evsb,en,evx/id4/ukn3
46570,evsb,en,evx/id4/ukn4
46571,evsb,en,evx/id4/ukn5
46572,evsb,en,evx/id4/ukn6
46704,evsb,jp,evx/id5/ukn1
46705,evsb,jp,evx/id5/ukn2
46706,evsb,en,evx/id5/ukn1
46707,evsb,en,evx/id5/ukn2
47553,evsb,jp,evx/id6/ukn1
47554,evsb,jp,evx/id6/ukn2
47555,evsb,jp,evx/id6/ukn3
47556,evsb,en,evx/id6/ukn1
47557,evsb,en,evx/id6/ukn2
47558,evsb,en,evx/id6/ukn3
47786,evsb,jp,evx/id7/ukn1
47787,evsb,jp,evx/id7/ukn2
47788,evsb,en,evx/id7/ukn1
47789,evsb,en,evx/id7/ukn2
47971,evsb,de,ev/Silver Knife
47972,evsb,fr,ev/Silver Knife
48128,evsb,de,ev/Gwora - Corridor
48129,evsb,fr,ev/Gwora - Corridor
48160,evsb,jp,evx/id8
48161,evsb,en,evx/id8
48488,evsb,de,ev/Gwora - Throne Room
48489,evsb,fr,ev/Gwora - Throne Room
